year,country_code,metric_code,mean,sd,lobound_10,upbound_90
2018,PNG,arrest,5.7148485,.66618747,4.8621287,6.5675683
2019,PNG,arrest,5.3035302,.60039443,4.5350251,6.0720353
2020,PNG,arrest,3.6542113,1.0225334,2.3453686,4.9630542
2019,PYF,arrest,6.3638,1.6693615,4.2270174,8.5005827
2020,PYF,arrest,4.9356112,2.1530862,2.179661,7.6915617
2017,SAU,arrest,2.7494392,.99099183,1.4809697,4.0179086
2018,SAU,arrest,1.7274436,.582528,.98180777,2.4730794
2019,SAU,arrest,1.2678571,.48675483,.64481091,1.8909032
2020,SAU,arrest,1.1213709,.72746789,.19021201,2.0525298
2018,SLB,arrest,6.6566348,1.0435888,5.3208413,7.9924283
2019,SLB,arrest,4.6692853,1.2985979,3.0070798,6.3314905
2018,TON,arrest,6.2037086,1.1708438,4.7050285,7.7023888
2019,TON,arrest,6.4932532,.84911942,5.4063802,7.5801263
2020,TON,arrest,6.1053791,1.2872741,4.4576683,7.7530899
2019,TWN,arrest,7.1245723,.28189048,6.7637525,7.4853921
2020,TWN,arrest,7.2493086,.2907007,6.8772116,7.6214056
2017,USA,arrest,4.283154,.59260684,3.5246172,5.0416908
2018,USA,arrest,4.1395707,.38198766,3.6506264,4.6285148
2019,USA,arrest,4.5368829,.25243068,4.2137718,4.8599939
2020,USA,arrest,4.0445218,.30674025,3.6518943,4.4371495
2017,VEN,arrest,2.3859322,.54632938,1.6866306,3.0852339
2018,VEN,arrest,2.2628477,.46043929,1.6734854,2.85221
2019,VEN,arrest,2.0989385,.29038015,1.7272519,2.4706252
2020,VEN,arrest,2.6365757,.31270519,2.2363131,3.0368383
2017,VNM,arrest,3.2007067,.29555732,2.8223934,3.57902
2018,VNM,arrest,2.639348,.29784778,2.2581029,3.0205932
2019,VNM,arrest,2.7103462,.31805298,2.3032384,3.1174541
2020,VNM,arrest,2.8355851,.48512664,2.214623,3.4565473
2019,VUT,arrest,6.5835838,1.3061093,4.9117641,8.2554035
2020,VUT,arrest,6.5135393,1.1442949,5.048842,7.9782367
2018,WSM,arrest,5.4287567,1.795285,3.1307919,7.7267213
2019,WSM,arrest,8.0804024,.80876923,7.0451779,9.1156273
2020,WSM,arrest,8.3209953,1.0260681,7.007628,9.6343622
2017,AGO,tort,2.5365911,.51418585,1.8784332,3.1947489
2018,AGO,tort,3.6291761,.39170256,3.1277969,4.1305556
2019,AGO,tort,4.0417213,.46989235,3.4402592,4.6431837
2020,AGO,tort,4.6931043,1.0045898,3.4072294,5.9789791
2018,ASM,tort,5.4235053,.96497077,4.1883426,6.658668
2019,ASM,tort,6.1189842,.8549307,5.024673,7.2132955
2017,AUS,tort,5.291585,.49584678,4.6569009,5.9262691
2018,AUS,tort,5.0803967,.2918942,4.7067719,5.4540215
2019,AUS,tort,4.9008079,.1885342,4.6594839,5.1421318
2020,AUS,tort,4.9274683,.22965783,4.6335063,5.2214303
2017,BRA,tort,2.4645236,.53285694,1.7824667,3.1465805
2018,BRA,tort,2.8115916,.2527509,2.4880705,3.1351128
2019,BRA,tort,2.8070912,.20952557,2.5388985,3.075284
2020,BRA,tort,2.786243,.33901286,2.3523066,3.2201793
2017,COD,tort,1.9172432,.70934027,1.0092877,2.8251989
2018,COD,tort,2.9417331,.31227031,2.5420272,3.341439
2019,COD,tort,4.0548773,.33817026,3.6220193,4.4877353
2020,COD,tort,4.1313109,.50816137,3.4808643,4.7817574
2018,COK,tort,6.9221807,.78335339,5.9194884,7.9248729
2019,COK,tort,7.1649642,.46266618,6.5727515,7.7571769
2020,COK,tort,7.5669231,.5372169,6.8792853,8.2545605
2017,FJI,tort,4.1174679,.49413997,3.4849687,4.7499671
2018,FJI,tort,4.6674824,.29575583,4.2889147,5.0460501
2019,FJI,tort,5.4599619,.25555387,5.132853,5.7870708
2020,FJI,tort,5.4281235,.38601479,4.9340243,5.9222226
2018,FSM,tort,3.5939028,1.4985245,1.6757914,5.5120144
2019,FSM,tort,5.5920844,1.1348115,4.1395259,7.0446429
2020,FSM,tort,6.8224754,1.3170824,5.13661,8.5083408
2017,GBR,tort,6.6056843,.4599739,6.0169177,7.1944509
2018,GBR,tort,6.2356954,.33793375,5.8031402,6.6682506
2019,GBR,tort,5.7587061,.34498563,5.3171244,6.2002878
2020,GBR,tort,5.4633722,.51056969,4.8098431,6.1169014
2018,GUM,tort,6.7215104,.50621188,6.0735593,7.3694615
2019,GUM,tort,7.1939516,.37381399,6.7154698,7.6724334
2020,GUM,tort,7.7367997,.63208508,6.927731,8.5458689
2019,HKG,tort,4.2810469,.52297705,3.6116362,4.9504576
2020,HKG,tort,4.5513105,.39364424,4.0474458,5.0551753
2017,JOR,tort,4.678865,.73271197,3.7409937,5.6167364
2018,JOR,tort,5.4127684,.44359475,4.8449669,5.9805698
2019,JOR,tort,5.6498775,.34520346,5.2080173,6.0917377
2020,JOR,tort,4.2750654,.58845931,3.5218375,5.0282931
2017,KAZ,tort,3.7451069,.37705299,3.2624791,4.2277346
2018,KAZ,tort,3.5264182,.22563778,3.2376018,3.8152347
2019,KAZ,tort,3.0064025,.19065547,2.7623634,3.2504416
2020,KAZ,tort,2.9124742,.3303782,2.4895902,3.3353581
2017,KGZ,tort,3.8669305,.34767264,3.4219096,4.3119516
2018,KGZ,tort,4.3299146,.31834573,3.9224319,4.7373972
2019,KGZ,tort,4.5806456,.36595216,4.112227,5.0490642
2020,KGZ,tort,4.0533776,.43831831,3.4923301,4.6144252
2019,KIR,tort,6.7985911,.79219705,5.7845788,7.8126035
2020,KIR,tort,6.5778222,1.05088,5.2326961,7.9229484
2017,KOR,tort,7.3074498,.49771142,6.6703792,7.9445205
2018,KOR,tort,6.9633064,.36349604,6.4980316,7.4285812
2019,KOR,tort,5.9871826,.36318448,5.5223064,6.4520588
2020,KOR,tort,5.741189,.70612711,4.8373461,6.6450319
2017,LBR,tort,4.3662682,.81692135,3.3206089,5.4119277
2018,LBR,tort,5.647656,.4258146,5.1026134,6.1926985
2019,LBR,tort,4.7866244,.49836272,4.1487203,5.4245286
2020,LBR,tort,3.7179072,.56729871,2.9917648,4.4440494
2017,MEX,tort,2.2176185,.44805595,1.6441069,2.7911301
2018,MEX,tort,2.3929062,.28363565,2.0298526,2.7559597
2019,MEX,tort,2.6768143,.2157615,2.4006395,2.9529891
2020,MEX,tort,2.589056,.29447645,2.2121263,2.9659858
2018,MHL,tort,4.639863,1.7583624,2.3891592,6.8905668
2019,MHL,tort,5.7330904,1.202667,4.1936765,7.2725043
2020,MHL,tort,5.2648826,1.8622128,2.8812501,7.6485147
2017,MOZ,tort,3.8393543,.60606176,3.0635953,4.6151133
2018,MOZ,tort,3.6902366,.34446996,3.249315,4.1311584
2019,MOZ,tort,3.832073,.39011997,3.3327193,4.3314266
2020,MOZ,tort,2.6674254,.65249461,1.8322322,3.5026186
2019,MYS,tort,4.3690071,.34979221,3.921273,4.816741
2020,MYS,tort,4.2085314,.37627241,3.7269027,4.6901603
2018,NCL,tort,5.843966,.64188111,5.0223584,6.6655736
2019,NCL,tort,7.1515856,.32698724,6.7330418,7.5701294
2020,NCL,tort,7.3709998,.32671675,6.9528022,7.7891974
2018,NIU,tort,7.3968873,1.3973379,5.608295,9.1854801
2019,NIU,tort,8.1989965,.74063993,7.2509775,9.1470156
2020,NIU,tort,8.3008928,.73768032,7.3566618,9.2451239
2018,MNP,tort,6.5734658,.98895454,5.3076038,7.8393278
2019,MNP,tort,6.1260157,.48084787,5.5105305,6.7415009
2020,MNP,tort,5.8232841,.55921727,5.1074862,6.5390821
2017,NPL,tort,4.7377157,.78389031,3.7343361,5.7410955
2018,NPL,tort,4.1889477,.40908092,3.6653242,4.7125711
2019,NPL,tort,4.347321,.33818474,3.9144444,4.7801976
2020,NPL,tort,4.9251432,.37270057,4.4480867,5.4021997
2018,NRU,tort,6.9892263,.89524502,5.8433127,8.1351404
2019,NRU,tort,6.7427316,.68361753,5.8677011,7.6177621
2020,NRU,tort,6.67489,.85135591,5.5851545,7.7646255
2017,NZL,tort,7.0220652,.36061907,6.560473,7.4836574
2018,NZL,tort,6.5800772,.21812324,6.3008795,6.8592749
2019,NZL,tort,6.0821924,.2259811,5.7929368,6.371448
2020,NZL,tort,5.7847128,.38569573,5.2910223,6.2784033
2018,PNG,tort,4.0571628,.56349576,3.3358881,4.7784371
2019,PNG,tort,4.3793812,.34052986,3.9435029,4.8152595
2020,PNG,tort,4.0358143,.47364733,3.4295456,4.6420827
2019,PYF,tort,6.659874,.78829253,5.6508594,7.6688886
2020,PYF,tort,6.2376866,.94114608,5.0330195,7.4423537
2017,SAU,tort,2.6406717,1.0430337,1.3055886,3.975755
2018,SAU,tort,2.176744,.37473926,1.6970778,2.6564102
2019,SAU,tort,2.7431931,.37117824,2.268085,3.2183013
2020,SAU,tort,2.7929337,.55708045,2.0798707,3.5059967
2018,SLB,tort,6.5509963,1.0785388,5.1704669,7.9315257
2019,SLB,tort,5.5557914,1.4006437,3.7629673,7.3486152
2018,TON,tort,5.2136097,.68505365,4.336741,6.0904784
2019,TON,tort,6.0741835,.5410859,5.3815937,6.7667732
2020,TON,tort,7.1386642,.64369476,6.3147349,7.9625936
2019,TWN,tort,6.5648727,.22539076,6.2763724,6.8533731
2020,TWN,tort,6.5909972,.22841124,6.2986307,6.8833637
2017,USA,tort,3.9856081,.5227204,3.3165259,4.6546903
2018,USA,tort,3.2218719,.30158702,2.8358405,3.6079032
2019,USA,tort,3.3497634,.24019669,3.0423117,3.6572151
2020,USA,tort,3.5854537,.36254585,3.1213951,4.0495124
2017,VEN,tort,2.6062202,.59107405,1.8496455,3.3627951
2018,VEN,tort,2.5313909,.29429296,2.154696,2.9080858
2019,VEN,tort,2.6669009,.21057837,2.3973606,2.9364412
2020,VEN,tort,3.2903502,.25011399,2.9702044,3.610496
2017,VNM,tort,2.8598704,.28418979,2.4961076,3.2236333
2018,VNM,tort,3.0003102,.22184965,2.7163427,3.2842777
2019,VNM,tort,3.5231953,.2413132,3.2143145,3.8320761
2020,VNM,tort,3.7734902,.32324913,3.3597312,4.1872492
2019,VUT,tort,6.6456561,.58145916,5.9013882,7.389924
2020,VUT,tort,4.6906061,.70971876,3.782166,5.5990462
2018,WSM,tort,6.1889691,.63107789,5.3811893,6.9967489
2019,WSM,tort,6.6817765,.43958503,6.1191077,7.2444453
2020,WSM,tort,6.9186091,.66801977,6.0635438,7.7736745
2017,AGO,assem,3.1108968,.49727407,2.474386,3.7474077
2018,AGO,assem,4.8022666,.36940503,4.3294282,5.275105
2019,AGO,assem,4.8215671,.54130751,4.1286936,5.5144405
2020,AGO,assem,2.9874821,.65961963,2.1431689,3.8317952
2018,ASM,assem,8.4809446,.87051159,7.3666897,9.5951996
2019,ASM,assem,8.3459206,.57859343,7.6053209,9.0865202
2020,ASM,assem,7.5583897,1.3987327,5.768012,9.3487673
2017,AUS,assem,7.106719,.4873015,6.4829731,7.7304649
2018,AUS,assem,6.935225,.31783172,6.5284004,7.3420496
2019,AUS,assem,7.2410145,.29782522,6.8597984,7.6222305
2020,AUS,assem,6.3814735,.40424773,5.8640366,6.8989105
2017,BRA,assem,6.1787419,.67172962,5.3189282,7.0385556
2018,BRA,assem,5.89398,.35332596,5.4417229,6.3462372
2019,BRA,assem,5.5334554,.32195029,5.1213589,5.9455519
2020,BRA,assem,5.8869085,.5650413,5.1636558,6.6101613
2017,COD,assem,3.4354804,1.14784,1.9662452,4.9047155
2018,COD,assem,3.0620356,.35992166,2.6013358,3.5227354
2019,COD,assem,5.5999794,.46581033,5.0037422,6.1962166
2020,COD,assem,5.6774764,1.1024637,4.2663226,7.0886302
2018,COK,assem,9.7474747,.75944346,8.7753868,10.719563
2019,COK,assem,9.0346718,.47272733,8.4295807,9.6397629
2020,COK,assem,8.3137751,.7599268,7.3410687,9.2864809
2017,FJI,assem,4.0514622,.58503813,3.3026133,4.8003111
2018,FJI,assem,4.1246004,.32257551,3.7117038,4.537497
2019,FJI,assem,3.8007634,.31133896,3.4022496,4.1992774
2020,FJI,assem,3.011898,.29790935,2.630574,3.3932221
2019,FSM,assem,9.3367577,1.125715,7.8958426,10.777673
2020,FSM,assem,9.1266985,.91871369,7.9507451,10.302652
2017,GBR,assem,8.008153,.49762055,7.3711987,8.6451073
2018,GBR,assem,7.391911,.25981343,7.05935,7.724472
2019,GBR,assem,6.830102,.32576367,6.4131246,7.2470794
2020,GBR,assem,5.6375103,.50678194,4.9888296,6.286191
2018,GUM,assem,8.0998392,.75953913,7.1276293,9.0720491
2019,GUM,assem,8.0619144,.50667751,7.4133673,8.7104616
2020,GUM,assem,6.8688812,1.0177957,5.566103,8.1716595
2019,HKG,assem,4.0744133,.32006183,3.6647341,4.4840922
2020,HKG,assem,2.6865568,.31892443,2.2783337,3.09478
2017,JOR,assem,3.5498981,1.0764772,2.1720073,4.9277887
2018,JOR,assem,3.6770682,.49194044,3.0473845,4.3067522
2019,JOR,assem,3.5531301,.43430009,2.997226,4.1090341
2020,JOR,assem,2.9958827,.46906245,2.3954828,3.5962827
2017,KAZ,assem,1.741702,.26977757,1.3963866,2.0870173
2018,KAZ,assem,2.2997692,.20026961,2.0434241,2.5561142
2019,KAZ,assem,2.8489921,.16360041,2.6395836,3.0584006
2020,KAZ,assem,2.9993956,.23035218,2.7045448,3.2942464
2017,KGZ,assem,5.5208473,.49018079,4.8934159,6.1482787
2018,KGZ,assem,6.3122492,.389348,5.8138838,6.8106146
2019,KGZ,assem,5.9300537,.37107438,5.4550786,6.4050288
2020,KGZ,assem,5.8256507,.69987226,4.9298143,6.721487
2019,KIR,assem,7.5597572,1.0627154,6.1994815,8.9200325
2020,KIR,assem,8.0757017,.74936974,7.1165085,9.0348949
2017,KOR,assem,7.6755443,.52647674,7.0016541,8.3494349
2018,KOR,assem,7.8440447,.40554419,7.3249483,8.3631411
2019,KOR,assem,7.3913646,.4717302,6.78755,7.9951792
2020,KOR,assem,5.0265026,.60648572,4.2502007,5.8028045
2017,LBR,assem,8.9478016,.8958196,7.8011527,10.094451
2018,LBR,assem,6.9321723,.62189311,6.1361489,7.7281957
2019,LBR,assem,4.6658883,.60727501,3.8885763,5.4432001
2020,LBR,assem,4.0886154,.82177103,3.0367484,5.1404824
2017,MEX,assem,5.7876096,.54784632,5.0863662,6.488853
2018,MEX,assem,5.9341092,.29305893,5.5589938,6.3092246
2019,MEX,assem,6.4048014,.29136664,6.0318522,6.7777505
2020,MEX,assem,5.91324,.43113172,5.3613915,6.4650884
2019,MHL,assem,8.8021479,.86626053,7.6933346,9.9109612
2017,MOZ,assem,5.3796124,.91927963,4.2029347,6.5562901
2018,MOZ,assem,5.452323,.59791052,4.6869974,6.2176485
2019,MOZ,assem,4.2921767,.48543954,3.670814,4.9135394
2020,MOZ,assem,4.69663,.72895569,3.7635667,5.6296935
2019,MYS,assem,5.9786878,.50131595,5.3370032,6.6203723
2020,MYS,assem,3.6712606,.36763319,3.20069,4.1418309
2018,NCL,assem,8.9970331,.55600274,8.2853498,9.7087164
2019,NCL,assem,8.595912,.2778675,8.240242,8.951582
2020,NCL,assem,8.283186,.33084172,7.8597088,8.7066631
2018,NIU,assem,9.5689487,.79015017,8.5575562,10.580341
2019,NIU,assem,9.1850204,.49059615,8.5570574,9.8129835
2020,NIU,assem,8.7213974,.73858976,7.7760024,9.6667919
2018,MNP,assem,8.3438988,.96961677,7.1027894,9.5850086
2019,MNP,assem,7.9247656,.73327184,6.9861774,8.8633537
2020,MNP,assem,7.4769769,1.2037525,5.9361734,9.0177803
2017,NPL,assem,6.4889097,1.5620155,4.4895296,8.4882898
2018,NPL,assem,5.6777844,.61712116,4.8878694,6.4676995
2019,NPL,assem,5.3928466,.50203508,4.7502418,6.0354514
2020,NPL,assem,5.8905354,.68314135,5.0161142,6.7649565
2018,NRU,assem,4.7520089,1.478222,2.8598847,6.6441331
2019,NRU,assem,4.4392123,1.1611506,2.9529395,5.9254851
2020,NRU,assem,1.9970384,1.6260495,-.084305018,4.0783815
2017,NZL,assem,8.6585417,.55156338,7.9525404,9.364543
2018,NZL,assem,8.5721169,.22039987,8.2900047,8.854229
2019,NZL,assem,8.5395508,.21756583,8.2610664,8.8180351
2020,NZL,assem,6.9341941,.7316367,5.9976993,7.8706889
2018,PNG,assem,6.8551941,.59517825,6.0933661,7.617022
2019,PNG,assem,7.5167503,.38511029,7.023809,8.0096912
2020,PNG,assem,6.7609882,.79134578,5.7480655,7.773911
2019,PYF,assem,8.0278177,.68110275,7.1560063,8.8996296
2020,PYF,assem,6.5120625,.80171865,5.4858627,7.5382624
2017,SAU,assem,1.6356677,.43723455,1.0760075,2.195328
2018,SAU,assem,1.677933,.25163484,1.3558404,2.0000255
2019,SAU,assem,1.8126869,.26347387,1.4754404,2.1499336
2020,SAU,assem,1.6732717,.43028972,1.1225008,2.2240424
2018,TON,assem,7.5669136,.72130454,6.6436439,8.4901838
2019,TON,assem,7.8712621,.58683503,7.1201134,8.6224108
2020,TON,assem,6.8081656,1.0617664,5.4491048,8.1672268
2019,TWN,assem,7.4815373,.22599505,7.1922636,7.7708111
2020,TWN,assem,7.361897,.21829903,7.0824742,7.6413198
2017,USA,assem,6.1175404,.6236043,5.3193269,6.9157538
2018,USA,assem,6.6165648,.35829416,6.157948,7.0751815
2019,USA,assem,6.6268425,.27978712,6.2687149,6.9849701
2020,USA,assem,5.3255682,.38203791,4.8365598,5.8145766
2017,VEN,assem,3.5603478,.49539492,2.9262424,4.1944532
2018,VEN,assem,3.4275155,.27997169,3.0691516,3.7858794
2019,VEN,assem,3.073648,.18369551,2.8385177,3.3087783
2020,VEN,assem,2.9730074,.22790714,2.6812863,3.2647285
2017,VNM,assem,2.4981446,.28079823,2.1387229,2.8575664
2018,VNM,assem,2.653152,.18828763,2.4121437,2.8941603
2019,VNM,assem,2.9451802,.19499005,2.6955929,3.1947675
2020,VNM,assem,2.818512,.2694934,2.4735603,3.1634636
2019,VUT,assem,8.3876972,1.2012935,6.8500414,9.9253531
2018,WSM,assem,7.3718004,.76866859,6.3879046,8.3556967
2019,WSM,assem,8.1792765,.41887918,7.6431112,8.7154417
2020,WSM,assem,9.0173826,.87474442,7.8977098,10.137055
2017,AGO,express,3.5477562,.96837014,2.3082423,4.7872701
2018,AGO,express,4.8609853,.46880814,4.260911,5.4610596
2019,AGO,express,4.0295568,.3793188,3.5440288,4.5150847
2020,AGO,express,3.0766389,.57583463,2.3395705,3.8137074
2018,ASM,express,8.2194271,1.0004344,6.9388709,9.4999828
2019,ASM,express,8.1695709,.77389187,7.1789894,9.1601524
2020,ASM,express,8.168623,1.1360205,6.7145166,9.6227293
2017,AUS,express,6.7598996,.58518994,6.0108566,7.5089426
2018,AUS,express,6.324389,.32971302,5.9023561,6.7464218
2019,AUS,express,5.966857,.23726523,5.6631575,6.2705564
2020,AUS,express,6.1251431,.30216834,5.7383676,6.5119185
2017,BRA,express,5.8470812,.60774016,5.0691738,6.6249886
2018,BRA,express,5.2117047,.24304178,4.9006114,5.5227981
2019,BRA,express,3.9256866,.17267568,3.7046616,4.1467113
2020,BRA,express,4.0993886,.2496735,3.7798066,4.4189706
2017,COD,express,2.7144361,.86106455,1.6122735,3.8165987
2018,COD,express,2.2947013,.38923642,1.7964787,2.7929239
2019,COD,express,4.6259079,.40549707,4.1068716,5.1449442
2020,COD,express,4.2485538,1.2349269,2.6678472,5.8292603
2018,COK,express,7.0131655,.56307536,6.292429,7.733902
2019,COK,express,6.9463587,.47817507,6.3342948,7.5584226
2020,COK,express,6.4861236,.99248487,5.2157431,7.7565041
2017,FJI,express,3.2223008,.33972552,2.787452,3.6571496
2018,FJI,express,3.4994829,.29210719,3.1255856,3.8733802
2019,FJI,express,3.7250595,.2738083,3.3745849,4.0755343
2020,FJI,express,3.3838246,.43549937,2.8263855,3.9412637
2019,FSM,express,7.1559987,.85346931,6.0635581,8.2484398
2020,FSM,express,6.7455802,.9077571,5.5836511,7.9075093
2017,GBR,express,7.8609924,.58262378,7.1152339,8.6067505
2018,GBR,express,7.0048709,.35267022,6.553453,7.4562888
2019,GBR,express,6.6027055,.3390584,6.1687107,7.0367002
2020,GBR,express,6.4825096,.54231858,5.788342,7.1766772
2018,GUM,express,7.3386197,.55818522,6.6241426,8.0530968
2019,GUM,express,7.6137729,.42615432,7.0682955,8.1592503
2020,GUM,express,7.6201124,.8799988,6.4937139,8.7465105
2019,HKG,express,4.2257514,.33584186,3.7958739,4.6556292
2020,HKG,express,2.7771575,.34094328,2.3407502,3.2135649
2017,JOR,express,3.8376594,1.2825059,2.1960518,5.4792666
2018,JOR,express,3.8854318,.52556527,3.2127082,4.5581555
2019,JOR,express,3.1138699,.33509815,2.6849444,3.5427954
2020,JOR,express,2.28196,.53286272,1.5998957,2.9640243
2017,KAZ,express,2.5789266,.29409945,2.2024794,2.9553738
2018,KAZ,express,2.5047088,.17515416,2.2805114,2.7289062
2019,KAZ,express,2.6658354,.17381965,2.4433463,2.8883245
2020,KAZ,express,2.7932184,.22839181,2.5008769,3.0855598
2017,KGZ,express,5.0505986,.66480112,4.1996531,5.9015441
2018,KGZ,express,5.6084671,.32558164,5.1917224,6.0252118
2019,KGZ,express,3.8582053,.32894006,3.4371619,4.2792487
2020,KGZ,express,3.0943961,.48361722,2.4753661,3.7134261
2019,KIR,express,6.1350908,.67318451,5.2734146,6.996767
2020,KIR,express,5.8878474,.56255001,5.1677833,6.6079116
2017,KOR,express,6.481967,.61193746,5.6986871,7.2652469
2018,KOR,express,6.3541589,.44774106,5.7810502,6.9272676
2019,KOR,express,6.4679384,.36341521,6.0027671,6.9331098
2020,KOR,express,6.1426511,.48788759,5.5181551,6.7671471
2017,LBR,express,8.4772968,.86605471,7.3687468,9.5858469
2018,LBR,express,6.3414145,.53056294,5.6622939,7.020535
2019,LBR,express,4.0593004,.47443804,3.4520197,4.6665812
2020,LBR,express,4.0918517,.64704132,3.2636387,4.9200644
2017,MEX,express,4.3385544,.51895255,3.6742952,5.0028138
2018,MEX,express,4.0267286,.30384886,3.6378021,4.4156551
2019,MEX,express,4.4469004,.28551561,4.0814404,4.8123603
2020,MEX,express,4.7236385,.49343124,4.0920467,5.3552303
2018,MHL,express,5.5389323,2.2699018,2.6334581,8.4444065
2019,MHL,express,6.4019508,1.4046099,4.6040502,8.199852
2017,MOZ,express,4.2374153,.62058234,3.4430699,5.0317607
2018,MOZ,express,3.6322515,.35903281,3.1726894,4.0918136
2019,MOZ,express,2.9969232,.25045457,2.6763413,3.3175051
2020,MOZ,express,3.6251879,.51289612,2.9686809,4.2816949
2019,MYS,express,5.1189566,.53333539,4.4362874,5.8016257
2020,MYS,express,3.6106377,.28916916,3.2405012,3.9807742
2018,NCL,express,5.7973042,.66434568,4.9469419,6.6476665
2019,NCL,express,7.1449227,.41655055,6.6117382,7.6781073
2020,NCL,express,7.0791721,.64835256,6.2492809,7.9090633
2018,NIU,express,7.9861789,1.4209218,6.1673989,9.8049583
2019,NIU,express,8.2688942,.80870742,7.2337489,9.30404
2020,NIU,express,8.3863573,.99430287,7.1136498,9.6590652
2018,MNP,express,7.6347141,.91850889,6.4590225,8.8104057
2019,MNP,express,6.4977884,.84618741,5.4146686,7.5809083
2020,MNP,express,4.7178097,1.3597389,2.9773438,6.4582753
2017,NPL,express,4.5970912,1.6932147,2.4297764,6.7644057
2018,NPL,express,4.4153919,.60640842,3.6391892,5.1915946
2019,NPL,express,4.1382241,.42712241,3.5915074,4.6849408
2020,NPL,express,4.5892196,.66439551,3.7387934,5.4396458
2018,NRU,express,3.4599473,.86275548,2.3556204,4.5642743
2019,NRU,express,3.4040821,.91485143,2.2330723,4.5750918
2017,NZL,express,8.4009485,.55255628,7.6936765,9.1082201
2018,NZL,express,7.6538711,.2823379,7.2924786,8.0152636
2019,NZL,express,7.4346375,.24105158,7.1260915,7.7431836
2020,NZL,express,7.4154568,.44966117,6.8398905,7.9910231
2018,PNG,express,6.2855115,.52752101,5.6102848,6.9607382
2019,PNG,express,6.2043104,.4221144,5.6640038,6.744617
2020,PNG,express,6.393117,.64322686,5.5697865,7.2164474
2019,PYF,express,5.6495576,.99957198,4.3701053,6.9290099
2020,PYF,express,4.7292328,1.2420028,3.1394691,6.3189964
2017,SAU,express,1.9103574,.43642023,1.3517394,2.4689753
2018,SAU,express,1.3756067,.2596215,1.0432911,1.7079222
2019,SAU,express,1.5100034,.26645771,1.1689376,1.8510693
2020,SAU,express,1.310401,.53321397,.62788707,1.9929148
2018,SLB,express,4.1772227,1.0428848,2.8423302,5.5121155
2019,SLB,express,3.4412034,.94341141,2.2336369,4.6487699
2018,TON,express,7.0183277,.68813789,6.1375113,7.8991442
2019,TON,express,7.3254852,.42536974,6.7810121,7.8699584
2020,TON,express,6.7234955,.98493296,5.4627814,7.9842095
2019,TUV,express,8.4302549,1.1223229,6.9936814,9.866828
2020,TUV,express,7.947854,1.4591612,6.0801277,9.8155804
2019,TWN,express,7.1007023,.20249133,6.8415132,7.3598914
2020,TWN,express,7.0690317,.21675354,6.7915874,7.3464761
2017,USA,express,5.9105401,.52258384,5.2416329,6.5794473
2018,USA,express,5.9368219,.32849252,5.5163517,6.3572922
2019,USA,express,5.7320857,.25672358,5.4034796,6.0606918
2020,USA,express,5.2520499,.44628021,4.6808114,5.8232884
2017,VEN,express,3.6354926,.79592252,2.6167119,4.6542735
2018,VEN,express,2.7892106,.32394212,2.3745646,3.2038565
2019,VEN,express,2.5020225,.19882697,2.247524,2.756521
2020,VEN,express,2.6107585,.29000127,2.239557,2.9819601
2017,VNM,express,2.5788476,.26566443,2.2387972,2.9188981
2018,VNM,express,2.3218243,.17459549,2.0983422,2.5453064
2019,VNM,express,2.1132822,.1873783,1.873438,2.3531265
2020,VNM,express,2.1610281,.31138685,1.762453,2.5596032
2018,VUT,express,7.1175251,1.4915817,5.2083006,9.0267496
2019,VUT,express,5.5336657,1.2058032,3.9902377,7.0770936
2020,VUT,express,5.0069838,1.4003426,3.2145452,6.7994223
2018,WSM,express,5.4325228,.83063984,4.3693037,6.4957418
2019,WSM,express,6.1541481,.6074217,5.3766484,6.9316478
2020,WSM,express,7.1724391,.82137167,6.1210833,8.2237949
2017,AGO,polpart,3.5422735,.48639551,2.9196873,4.1648598
2018,AGO,polpart,5.0015721,.53157532,4.3211555,5.6819887
2019,AGO,polpart,4.3145189,.52359575,3.6443164,4.9847217
2020,AGO,polpart,2.967865,.4213686,2.4285133,3.5072167
2018,ASM,polpart,8.5482588,.94086623,7.3439498,9.7525673
2019,ASM,polpart,8.1830635,.58954453,7.4284463,8.9376802
2020,ASM,polpart,7.2373338,1.0692694,5.868669,8.605999
2017,AUS,polpart,8.2599506,.41766012,7.7253456,8.7945557
2018,AUS,polpart,7.9851065,.25341621,7.6607337,8.3094788
2019,AUS,polpart,7.6083364,.19123125,7.3635607,7.8531122
2020,AUS,polpart,7.5620775,.25616282,7.234189,7.889966
2017,BRA,polpart,5.5282035,.58508831,4.7792907,6.2771163
2018,BRA,polpart,5.4207854,.32215172,5.0084314,5.8331394
2019,BRA,polpart,5.3990302,.30840856,5.0042672,5.7937932
2020,BRA,polpart,5.8039012,.51360804,5.1464829,6.4613194
2017,COD,polpart,1.8047049,.80300122,.77686334,2.8325465
2018,COD,polpart,3.6122892,.54908633,2.9094586,4.3151197
2019,COD,polpart,6.0513783,.64863306,5.221128,6.8816285
2020,COD,polpart,5.6953716,1.5077521,3.765449,7.6252942
2018,COK,polpart,6.7957244,.84872609,5.7093549,7.8820939
2019,COK,polpart,7.1874399,.48876908,6.5618153,7.8130646
2020,COK,polpart,7.0852685,.69402707,6.1969137,7.9736233
2017,FJI,polpart,4.796524,.82987785,3.7342803,5.8587675
2018,FJI,polpart,5.1227217,.44084218,4.5584435,5.6869998
