year,country_code,metric_code,mean,sd,lobound_10,upbound_90
2020,AUS,arrest,6.359149,.30144536,5.973299,6.7449989
2021,AUS,arrest,7.4995294,.44918728,6.9245696,8.0744886
2017,BRA,arrest,4.2904906,.46966687,3.689317,4.891664
2018,BRA,arrest,3.8666756,.34999242,3.4186852,4.3146658
2019,BRA,arrest,2.9560001,.34365845,2.5161173,3.3958828
2020,BRA,arrest,4.0780702,.38167915,3.5895209,4.5666194
2021,BRA,arrest,4.5991459,.48842344,3.973964,5.224328
2020,CHN,arrest,3.090358,.17223831,2.8698931,3.310823
2021,CHN,arrest,3.1173432,.16991827,2.8998477,3.3348386
2018,COD,arrest,2.2487149,.4925864,1.6182044,2.8792255
2019,COD,arrest,3.6534758,.4873468,3.0296719,4.2772799
2020,COD,arrest,3.1804926,.36834884,2.7090061,3.6519792
2021,COD,arrest,2.9222672,.43150178,2.3699448,3.4745896
2018,COK,arrest,8.2078056,.84304667,7.128706,9.2869053
2019,COK,arrest,8.3210754,.53740466,7.6331973,9.0089531
2020,COK,arrest,8.5199509,.29934719,8.1367865,8.9031153
2021,COK,arrest,8.5839815,.35030958,8.1355848,9.0323782
2017,FJI,arrest,4.9963241,.62819451,4.192235,5.8004131
2018,FJI,arrest,5.4794712,.37681663,4.9971461,5.9617963
2019,FJI,arrest,6.040555,.46092373,5.4505725,6.6305375
2020,FJI,arrest,6.1259804,.35036543,5.6775126,6.5744481
2021,FJI,arrest,6.2123609,.37265581,5.7353616,6.6893601
2019,FSM,arrest,8.2581415,1.2723631,6.6295166,9.8867664
2020,FSM,arrest,8.6282263,.99688232,7.3522167,9.9042358
2017,GBR,arrest,7.2663102,.41282615,6.7378926,7.7947278
2018,GBR,arrest,7.0722551,.28249151,6.7106662,7.4338441
2019,GBR,arrest,6.498168,.33292261,6.0720272,6.9243088
2020,GBR,arrest,6.4351373,.37556168,5.9544182,6.9158564
2021,GBR,arrest,6.4598432,.52261579,5.790895,7.1287913
2018,GUM,arrest,7.5809717,.5505386,6.8762822,8.2856607
2019,GUM,arrest,7.5438943,.38862365,7.0464559,8.0413322
2020,GUM,arrest,7.1650696,.49299213,6.5340395,7.7960997
2019,HKG,arrest,2.6668346,.82577229,1.6098461,3.7238231
2020,HKG,arrest,3.2406237,.28096229,2.8809919,3.6002555
2021,HKG,arrest,3.4650149,.31585547,3.06072,3.8693099
2020,IND,arrest,3.337841,.50413609,2.6925468,3.9831352
2021,IND,arrest,4.2711973,.47141829,3.6677818,4.8746128
2017,JOR,arrest,5.1190276,.91209054,3.9515517,6.2865033
2018,JOR,arrest,4.2640018,.43045747,3.7130163,4.8149872
2019,JOR,arrest,3.5736222,.45525259,2.9908988,4.1563454
2020,JOR,arrest,3.7586331,.52465761,3.0870714,4.4301949
2021,JOR,arrest,3.9724004,.66795599,3.1174169,4.827384
2017,KAZ,arrest,3.6083958,.51807088,2.9452651,4.2715263
2018,KAZ,arrest,3.826025,.35764843,3.3682351,4.2838149
2019,KAZ,arrest,2.6127396,.24742855,2.296031,2.9294481
2020,KAZ,arrest,3.4731607,.28952587,3.1025677,3.8437538
2021,KAZ,arrest,3.7364249,.55965334,3.0200686,4.4527812
2017,KGZ,arrest,5.071125,.57314593,4.3374982,5.8047519
2018,KGZ,arrest,5.6378384,.4238244,5.0953431,6.1803336
2019,KGZ,arrest,5.0868955,.70499021,4.1845078,5.9892831
2020,KGZ,arrest,4.9698982,.4815757,4.3534813,5.5863152
2021,KGZ,arrest,4.6842742,.38295305,4.1940942,5.1744542
2019,KIR,arrest,6.7193799,1.3569629,4.9824672,8.4562922
2020,KIR,arrest,7.5480356,.73613983,6.6057768,8.4902945
2021,KIR,arrest,7.700757,.62373579,6.9023752,8.4991388
2017,KOR,arrest,6.9214439,.59414941,6.1609325,7.6819553
2018,KOR,arrest,6.8892131,.4273676,6.3421826,7.4362435
2019,KOR,arrest,6.5550756,.44915047,5.9801631,7.1299882
2020,KOR,arrest,7.5673776,.36228341,7.1036549,8.0311003
2021,KOR,arrest,7.7670054,.45357656,7.1864276,8.3475838
2017,LBR,arrest,5.5092759,.81144077,4.4706316,6.5479202
2018,LBR,arrest,5.8468261,.57358944,5.1126318,6.5810204
2019,LBR,arrest,3.4764669,.95060825,2.2596884,4.6932454
2020,LBR,arrest,5.896338,1.3364325,4.1857042,7.6069717
2021,LBR,arrest,6.4572001,1.3860239,4.6830893,8.2313108
2017,MEX,arrest,2.7024491,.48787549,2.0779684,3.3269298
2018,MEX,arrest,2.8186789,.41581351,2.2864375,3.3509202
2019,MEX,arrest,3.4517629,.45169309,2.8735957,4.0299301
2020,MEX,arrest,4.7454224,.54597652,4.0465722,5.4442725
2021,MEX,arrest,6.1747894,.73102254,5.2390804,7.1104984
2019,MHL,arrest,6.891953,1.2268944,5.321528,8.4623775
2020,MHL,arrest,6.0582728,1.1323552,4.6088581,7.5076876
2017,MOZ,arrest,4.5299482,.65970695,3.6855233,5.374373
2018,MOZ,arrest,4.37146,.44791821,3.7981246,4.9447951
2019,MOZ,arrest,2.7429433,.67935181,1.873373,3.6125135
2020,MOZ,arrest,3.4202843,.8433345,2.340816,4.4997525
2021,MOZ,arrest,6.2497549,.76554108,5.2698622,7.2296476
2019,MYS,arrest,5.6907077,.49460718,5.0576105,6.3238049
2020,MYS,arrest,5.3507285,.43665829,4.7918057,5.9096513
2021,MYS,arrest,6.1469383,.68310565,5.272563,7.0213137
2018,NCL,arrest,7.8492284,.57959867,7.1073422,8.591115
2019,NCL,arrest,7.8352475,.30389813,7.4462581,8.2242374
2020,NCL,arrest,7.8922501,.34903201,7.4454889,8.3390112
2021,NCL,arrest,7.9986749,.56525427,7.2751493,8.7222004
2018,NIU,arrest,7.7773991,1.6735232,5.6352892,9.9195089
2019,NIU,arrest,8.7275467,.85933948,7.6275921,9.8275013
2020,NIU,arrest,8.7120962,.58798987,7.9594693,9.4647236
2019,NMI,arrest,7.1203074,1.0558836,5.7687764,8.471839
2020,NMI,arrest,6.5233717,1.5263909,4.5695915,8.4771519
2017,NPL,arrest,5.6773243,.97541565,4.4287925,6.9258561
2018,NPL,arrest,5.4459243,.39718789,4.9375238,5.9543247
2019,NPL,arrest,4.6420884,.29711962,4.2617755,5.0224013
2020,NPL,arrest,4.95649,.61139691,4.173902,5.739078
2018,NRU,arrest,3.3948855,1.2660514,1.7743397,5.0154314
2019,NRU,arrest,4.8238263,1.2269831,3.253288,6.3943648
2017,NZL,arrest,7.7053838,.35719857,7.2481694,8.1625977
2018,NZL,arrest,7.219501,.24813269,6.9018912,7.5371108
2019,NZL,arrest,6.7185788,.29041111,6.3468528,7.0903049
2020,NZL,arrest,7.5179939,.32126611,7.1067734,7.9292145
2021,NZL,arrest,7.8444676,.37376696,7.366046,8.3228893
2018,PNG,arrest,5.9505892,.70126629,5.0529685,6.8482099
2019,PNG,arrest,5.5574455,.61273044,4.7731504,6.3417406
2020,PNG,arrest,5.4321113,.81952596,4.3831182,6.4811044
2021,PNG,arrest,6.4558353,1.048431,5.1138434,7.7978272
2019,PYF,arrest,6.4016829,1.6201032,4.3279505,8.4754152
2020,PYF,arrest,7.1868806,.91537941,6.0151949,8.3585663
2021,PYF,arrest,7.6144438,.7360844,6.6722555,8.556632
2017,SAU,arrest,2.9572642,1.0393739,1.6268656,4.2876625
2018,SAU,arrest,1.8688327,.59353703,1.1091053,2.6285601
2019,SAU,arrest,1.4374939,.5074445,.78796494,2.0870228
2020,SAU,arrest,2.0983603,.52343637,1.4283618,2.7683589
2021,SAU,arrest,2.6731033,.73978853,1.726174,3.6200325
2018,SLB,arrest,6.7988768,1.0409513,5.4664593,8.1312943
2019,SLB,arrest,4.90308,1.2204612,3.3408897,6.4652705
2020,SLB,arrest,8.2174854,1.2316951,6.6409159,9.794055
2018,TON,arrest,6.3805819,1.1563704,4.9004278,7.8607359
2019,TON,arrest,6.6892648,.87000322,5.5756607,7.8028688
2020,TON,arrest,7.761323,.36115161,7.2990489,8.2235966
2021,TON,arrest,7.9898272,.37243226,7.513114,8.4665403
2020,TUV,arrest,8.6409349,.99111241,7.3723111,9.9095592
2021,TUV,arrest,8.4934721,1.0893276,7.099133,9.8878117
2019,TWN,arrest,7.4324284,.28445029,7.0683322,7.7965245
2020,TWN,arrest,7.801023,.17922015,7.5716214,8.0304251
2021,TWN,arrest,8.0143442,.21076466,7.7445655,8.2841234
2017,USA,arrest,4.4340916,.6183871,3.6425562,5.2256269
2018,USA,arrest,4.3208508,.39618313,3.8137364,4.8279653
2019,USA,arrest,4.7703886,.26216289,4.4348202,5.105957
2020,USA,arrest,4.5455832,.35154188,4.0956097,4.9955568
2021,USA,arrest,5.7553186,.53814739,5.0664902,6.4441471
2017,VEN,arrest,2.479805,.58445483,1.7317028,3.2279072
2018,VEN,arrest,2.3550448,.44511783,1.7852941,2.9247956
2019,VEN,arrest,2.2817233,.29563451,1.9033111,2.6601355
2020,VEN,arrest,2.8052039,.25184432,2.4828432,3.1275647
2021,VEN,arrest,2.4960535,.66776288,1.641317,3.35079
2017,VNM,arrest,3.3091452,.3152566,2.9056168,3.7126737
2018,VNM,arrest,2.7494695,.31152484,2.3507178,3.1482213
2019,VNM,arrest,2.9000337,.31912741,2.4915507,3.3085167
2020,VNM,arrest,3.7677341,.25604606,3.4399951,4.0954728
2021,VNM,arrest,4.0109043,.27134046,3.6635885,4.3582201
2019,VUT,arrest,6.6625953,1.2500241,5.0625644,8.2626257
2020,VUT,arrest,7.1988864,.62565005,6.3980541,7.9997187
2018,WSM,arrest,5.5630865,1.7379371,3.338527,7.7876458
2019,WSM,arrest,8.2900105,.80810827,7.2556319,9.3243895
2020,WSM,arrest,8.5886469,.43682277,8.0295134,9.1477804
2021,WSM,arrest,8.2361717,.6179288,7.4452229,9.0271206
2017,AGO,tort,2.6691444,.55339468,1.9607992,3.3774896
2018,AGO,tort,3.8075116,.41399127,3.2776027,4.3374205
2019,AGO,tort,4.2682576,.48760223,3.6441267,4.8923883
2020,AGO,tort,4.1186361,.85551077,3.0235825,5.2136898
2021,AGO,tort,2.5333021,1.1320709,1.0842513,3.9823527
2019,ASM,tort,6.3287082,.85326278,5.2365317,7.4208846
2017,AUS,tort,5.488255,.50333714,4.8439837,6.1325264
2018,AUS,tort,5.2887888,.3116073,4.8899317,5.6876459
2019,AUS,tort,5.1270452,.19026633,4.8835044,5.3705859
2020,AUS,tort,5.3200636,.24660733,5.004406,5.6357212
2021,AUS,tort,5.6877575,.59100664,4.9312692,6.4442458
2017,BRA,tort,2.6161258,.55410218,1.906875,3.3253765
2018,BRA,tort,2.9766066,.26267427,2.6403835,3.3128297
2019,BRA,tort,2.9877293,.21149619,2.7170141,3.2584445
2020,BRA,tort,2.9393981,.29243305,2.5650837,3.3137124
2021,BRA,tort,2.8575234,.49417737,2.2249763,3.4900706
2020,CHN,tort,2.8456509,.19044131,2.601886,3.0894158
2021,CHN,tort,2.8519044,.19661406,2.6002383,3.1035705
2018,COD,tort,3.1268566,.33182913,2.7021153,3.5515978
2019,COD,tort,4.2746882,.34083292,3.8384221,4.7109542
2020,COD,tort,3.4830239,.417373,2.9487865,4.0172615
2021,COD,tort,2.9615405,.48893356,2.3357055,3.5873754
2018,COK,tort,7.1649599,.81556451,6.1210375,8.2088823
2019,COK,tort,7.41154,.49015599,6.7841406,8.0389395
2020,COK,tort,7.8944411,.36330092,7.4294162,8.3594666
2021,COK,tort,7.8405309,.54570484,7.1420288,8.5390329
2017,FJI,tort,4.2588787,.5212512,3.5916772,4.9260802
2018,FJI,tort,4.8412461,.31657392,4.4360313,5.2464609
2019,FJI,tort,5.7025814,.27147776,5.3550897,6.0500731
2020,FJI,tort,5.7955599,.31330937,5.3945241,6.1965957
2021,FJI,tort,6.0500884,.42585549,5.5049934,6.5951834
2019,FSM,tort,5.8013864,1.1263676,4.3596358,7.2431369
2020,FSM,tort,7.8929415,1.0010275,6.6116261,9.1742563
2017,GBR,tort,6.7864223,.44274035,6.2197146,7.3531299
2018,GBR,tort,6.4687519,.34398812,6.0284472,6.9090567
2019,GBR,tort,6.0158401,.35648939,5.5595336,6.4721465
2020,GBR,tort,5.8088093,.41697875,5.2750764,6.3425422
2021,GBR,tort,5.7137232,.65034556,4.8812809,6.5461655
2018,GUM,tort,7.0160947,.51284122,6.3596578,7.6725316
2019,GUM,tort,7.4738765,.38692689,6.97861,7.9691429
2020,GUM,tort,7.2618132,.73295414,6.3236318,8.1999941
2019,HKG,tort,4.4832525,.54181737,3.7897263,5.1767788
2020,HKG,tort,5.143477,.29231343,4.7693157,5.5176382
2021,HKG,tort,5.4800515,.35991886,5.0193553,5.9407477
2020,IND,tort,3.6817672,.58080477,2.9383371,4.4251971
2021,IND,tort,3.8758247,.58804119,3.123132,4.6285176
2017,JOR,tort,4.8652468,.75807869,3.894906,5.8355875
2018,JOR,tort,5.6551657,.45547685,5.0721555,6.2381759
2019,JOR,tort,5.8679404,.35604993,5.4121966,6.3236842
2020,JOR,tort,4.9490919,.54804081,4.2475996,5.6505842
2021,JOR,tort,5.6598492,1.0098786,4.3672047,6.9524937
2017,KAZ,tort,3.9182634,.39319903,3.4149687,4.4215584
2018,KAZ,tort,3.7057281,.22609693,3.4163239,3.9951322
2019,KAZ,tort,3.2072537,.20196329,2.9487407,3.4657667
2020,KAZ,tort,3.4907737,.25753149,3.1611333,3.8204141
2021,KAZ,tort,3.8178389,.50294125,3.1740742,4.4616036
2017,KGZ,tort,3.9847441,.3638536,3.5190115,4.4504766
2018,KGZ,tort,4.5114589,.31952751,4.1024637,4.920454
2019,KGZ,tort,4.7966452,.37674454,4.3144121,5.2788782
2020,KGZ,tort,4.3047676,.24849594,3.9866929,4.6228423
2021,KGZ,tort,4.3521056,.32535914,3.9356458,4.7685652
2019,KIR,tort,6.9657273,.83129996,5.9016633,8.0297909
2020,KIR,tort,7.1866751,.61601722,6.3981729,7.9751773
2021,KIR,tort,7.5518584,.58243275,6.8063445,8.2973728
2017,KOR,tort,7.4328771,.50210959,6.7901769,8.0755777
2018,KOR,tort,7.1710482,.36235741,6.7072306,7.6348658
2019,KOR,tort,6.2293549,.37144884,5.7539005,6.7048092
2020,KOR,tort,6.7969913,.36798048,6.3259764,7.2680063
2021,KOR,tort,7.0157046,.44554314,6.4454093,7.586
2017,LBR,tort,4.569026,.85227859,3.4781094,5.6599426
2018,LBR,tort,5.8812346,.45314211,5.3012128,6.4612565
2019,LBR,tort,5.0465999,.51749098,4.3842115,5.7089882
2020,LBR,tort,4.6435041,.60127735,3.8738692,5.4131393
2021,LBR,tort,6.2030978,.95560658,4.9799213,7.4262743
2017,MEX,tort,2.3244116,.46031514,1.7352083,2.913615
2018,MEX,tort,2.5378666,.28979287,2.1669316,2.9088016
2019,MEX,tort,2.8653033,.22433114,2.5781593,3.1524472
2020,MEX,tort,3.3652778,.33784243,2.9328394,3.7977161
2021,MEX,tort,4.3148222,.6380657,3.4980981,5.1315465
2019,MHL,tort,5.9129896,1.1883824,4.39186,7.4341192
2020,MHL,tort,5.2596164,1.3256037,3.5628436,6.956389
2017,MOZ,tort,3.9303875,.62518418,3.1301517,4.7306232
2018,MOZ,tort,3.8228645,.35890773,3.3634627,4.2822666
2019,MOZ,tort,4.0507598,.41366491,3.5212686,4.5802507
2020,MOZ,tort,2.7500656,.44354394,2.1823294,3.3178017
2021,MOZ,tort,2.6930091,.63780344,1.8766208,3.5093975
2019,MYS,tort,4.5881667,.36064988,4.1265349,5.0497985
2020,MYS,tort,4.6155105,.32553405,4.1988268,5.0321941
2021,MYS,tort,5.1412086,.67504507,4.2771511,6.0052662
2018,NCL,tort,6.0719538,.66517901,5.2205248,6.9233828
2019,NCL,tort,7.4155464,.32365778,7.0012646,7.8298283
2020,NCL,tort,7.7075539,.28643239,7.3409204,8.0741873
2021,NCL,tort,7.8092165,.58654678,7.0584364,8.5599966
2018,NIU,tort,7.326468,1.4444579,5.477562,9.175374
2019,NIU,tort,8.3262396,.81646848,7.2811599,9.3713188
2020,NIU,tort,8.6874228,.51267552,8.0311985,9.343647
2019,NMI,tort,6.376399,.49930266,5.7372918,7.0155063
2020,NMI,tort,6.6400838,.89519966,5.4942284,7.7859392
2017,NPL,tort,4.8136878,.80815524,3.7792492,5.8481264
2018,NPL,tort,4.3763342,.40117326,3.8628323,4.8898358
2019,NPL,tort,4.5751553,.33914343,4.1410518,5.0092587
2020,NPL,tort,5.2933464,.34217709,4.8553596,5.7313333
2018,NRU,tort,7.1361594,.92896789,5.9470806,8.3252382
2019,NRU,tort,6.9305258,.69869453,6.0361967,7.8248549
2017,NZL,tort,7.25493,.35656029,6.798533,7.7113271
2018,NZL,tort,6.8550415,.2235308,6.568922,7.141161
2019,NZL,tort,6.35776,.22259724,6.0728354,6.6426845
2020,NZL,tort,6.2310076,.28844073,5.8618035,6.6002116
2021,NZL,tort,6.544445,.39697513,6.0363169,7.0525732
2018,PNG,tort,4.2907743,.57782429,3.5511591,5.0303893
2019,PNG,tort,4.6027756,.34970611,4.1551518,5.0503993
2020,PNG,tort,3.9088349,.42697781,3.3623033,4.4553666
2021,PNG,tort,3.6618555,.82916981,2.600518,4.7231927
2019,PYF,tort,6.8483019,.80263245,5.8209324,7.8756714
2020,PYF,tort,6.9807615,.56424999,6.2585216,7.7030015
2021,PYF,tort,6.8841071,.66820252,6.0288081,7.7394061
2017,SAU,tort,2.8874297,1.113885,1.4616568,4.3132024
2018,SAU,tort,2.3352914,.39844248,1.825285,2.8452978
2019,SAU,tort,2.9668806,.37742603,2.4837751,3.449986
2020,SAU,tort,2.9316735,.45042911,2.3551242,3.5082228
2021,SAU,tort,2.9408669,.71186012,2.029686,3.8520479
2018,SLB,tort,6.6761279,1.0606046,5.3185539,8.0337019
2019,SLB,tort,5.7731638,1.3440746,4.0527482,7.4935794
2020,SLB,tort,6.2852902,1.6078697,4.2272172,8.3433638
2018,TON,tort,5.4710045,.71045792,4.5616183,6.3803906
2019,TON,tort,6.3048792,.53761739,5.6167288,6.9930296
2020,TON,tort,7.0023222,.37608898,6.5209284,7.483716
2021,TON,tort,6.8431292,.46759656,6.2446055,7.4416528
2020,TUV,tort,7.0633163,1.204703,5.5212965,8.6053362
2021,TUV,tort,8.5373812,1.0912095,7.1406331,9.9341297
2019,TWN,tort,6.8576307,.23226336,6.5603337,7.1549277
2020,TWN,tort,6.667191,.17561406,6.4424052,6.8919768
2021,TWN,tort,6.3998542,.26182696,6.0647159,6.7349925
2017,USA,tort,4.1344724,.54053134,3.4425921,4.8263526
2018,USA,tort,3.3960969,.30686304,3.0033123,3.7888815
2019,USA,tort,3.5642493,.2568762,3.2354476,3.8930509
2020,USA,tort,3.6915145,.30725667,3.2982259,4.0848031
2021,USA,tort,3.8093903,.54270911,3.1147227,4.5040579
2017,VEN,tort,2.7924376,.61702663,2.0026436,3.5822315
2018,VEN,tort,2.7126553,.3020744,2.326,3.0993106
2019,VEN,tort,2.847152,.22134532,2.5638299,3.1304741
2020,VEN,tort,3.405632,.21672724,3.128221,3.683043
2021,VEN,tort,3.0082967,.60548455,2.2332766,3.7833169
2017,VNM,tort,2.9755216,.29027188,2.6039736,3.3470695
2018,VNM,tort,3.1744273,.22707453,2.8837719,3.4650826
2019,VNM,tort,3.7431531,.24780785,3.4259591,4.0603471
2020,VNM,tort,4.0149217,.21982153,3.7335501,4.2962933
2021,VNM,tort,4.1050143,.32094809,3.6942008,4.5158277
2019,VUT,tort,6.8486695,.60882968,6.0693674,7.6279716
2020,VUT,tort,5.1746192,.57302123,4.4411521,5.9080863
2018,WSM,tort,6.446353,.67920119,5.5769753,7.3157306
2019,WSM,tort,6.9028897,.46038443,6.3135977,7.4921818
2020,WSM,tort,7.2396812,.38600528,6.7455945,7.733768
2021,WSM,tort,7.0537772,.52281612,6.3845725,7.7229819
2017,AGO,assem,2.993794,.85334051,1.9015181,4.0860696
2018,AGO,assem,5.1555281,.39799696,4.6460919,5.6649642
2019,AGO,assem,5.1961112,.5295825,4.5182457,5.8739767
2020,AGO,assem,3.2413604,.43663236,2.682471,3.8002498
2021,AGO,assem,3.8415697,1.2128457,2.2891271,5.394012
2019,ASM,assem,8.5082836,.54070932,7.8161755,9.2003918
2017,AUS,assem,7.298665,.64002478,6.4794335,8.117897
2018,AUS,assem,7.1242948,.32970002,6.7022786,7.5463109
2019,AUS,assem,7.5062695,.28051904,7.1472049,7.865334
2020,AUS,assem,6.874918,.32306927,6.4613895,7.2884464
2021,AUS,assem,7.1013207,.64719403,6.2729125,7.929729
2017,BRA,assem,6.3615861,.76779628,5.3788071,7.3443651
2018,BRA,assem,6.1619959,.34695682,5.7178912,6.6061006
2019,BRA,assem,5.8744564,.29179773,5.5009551,6.2479577
2020,BRA,assem,6.1645927,.43058899,5.6134386,6.7157469
2021,BRA,assem,5.9386096,.72341269,5.0126414,6.8645778
2020,CHN,assem,2.0191364,.18189265,1.7863139,2.2519591
2021,CHN,assem,1.9569093,.17786694,1.7292396,2.1845789
2017,COD,assem,2.9386144,1.6905236,.77474415,5.1024847
2018,COD,assem,3.4788883,.34695831,3.0347817,3.9229949
2019,COD,assem,5.9543452,.43501589,5.3975248,6.5111656
2020,COD,assem,6.8799534,.89492881,5.7344446,8.0254622
2021,COD,assem,8.4042215,1.3986675,6.6139274,10.194516
2018,COK,assem,9.7540751,.71522874,8.838582,10.669568
2019,COK,assem,9.1483316,.43819517,8.5874414,9.7092218
2020,COK,assem,8.3442354,.4383958,7.7830887,8.9053822
2021,COK,assem,8.3446617,.58653617,7.5938954,9.0954285
2017,FJI,assem,3.9619901,.62413216,3.163101,4.7608795
2018,FJI,assem,4.4218335,.32297203,4.0084295,4.8352375
2019,FJI,assem,4.2474999,.29181629,3.873975,4.6210246
2020,FJI,assem,4.489728,.41894951,3.9534726,5.0259833
2021,FJI,assem,4.9770956,.62404001,4.1783242,5.775867
2019,FSM,assem,9.3582716,.99632275,8.0829782,10.633565
2020,FSM,assem,9.1549845,.79857653,8.1328068,10.177162
2017,GBR,assem,8.2513027,.67274028,7.3901954,9.1124105
2018,GBR,assem,7.5069718,.2704474,7.160799,7.8531446
2019,GBR,assem,7.1143727,.30289593,6.726666,7.5020795
2020,GBR,assem,5.8508434,.34784582,5.4056005,6.2960863
2021,GBR,assem,4.5282011,.51174986,3.8731613,5.1832409
2018,GUM,assem,8.2840052,.72724545,7.3531308,9.214879
2019,GUM,assem,8.2821245,.46298665,7.6895018,8.8747473
2020,GUM,assem,7.3107691,.83690423,6.2395315,8.3820066
2019,HKG,assem,4.496335,.30111986,4.1109018,4.8817682
2020,HKG,assem,3.132386,.19909771,2.8775408,3.3872311
2021,HKG,assem,2.473918,.28559664,2.1083543,2.8394816
2020,IND,assem,3.1892273,.29338789,2.8136909,3.5647638
2021,IND,assem,3.5640187,.30829024,3.1694071,3.9586303
2017,JOR,assem,3.7587137,1.1864048,2.2401156,5.2773118
2018,JOR,assem,4.0549622,.48839676,3.4298143,4.68011
2019,JOR,assem,4.0052242,.41839665,3.4696765,4.540772
2020,JOR,assem,3.6492119,.38687974,3.1540058,4.1444178
2021,JOR,assem,4.3226223,.74466497,3.369451,5.2757936
2017,KAZ,assem,1.5211111,.56239676,.80124325,2.240979
2018,KAZ,assem,2.8776767,.22895564,2.5846136,3.1707399
2019,KAZ,assem,3.3486459,.15601771,3.1489432,3.5483487
2020,KAZ,assem,3.4797876,.22928569,3.1863019,3.7732732
2021,KAZ,assem,3.8884459,.50383139,3.2435417,4.53335
2017,KGZ,assem,5.5365596,.5690515,4.8081737,6.2649455
2018,KGZ,assem,6.4893546,.4096581,5.964992,7.0137172
2019,KGZ,assem,6.2394333,.33490092,5.81076,6.6681066
2020,KGZ,assem,5.9501419,.44075662,5.3859735,6.5143104
2021,KGZ,assem,5.6032476,.63660711,4.7883906,6.4181046
2019,KIR,assem,7.7914248,1.0072777,6.5021091,9.08074
2020,KIR,assem,7.8019347,.56463981,7.079196,8.5246735
2017,KOR,assem,7.8182855,.57424831,7.0832477,8.5533237
2018,KOR,assem,8.0307198,.42963257,7.4807901,8.5806494
2019,KOR,assem,7.6027794,.443225,7.0354514,8.1701078
2020,KOR,assem,6.0435395,.37764367,5.5601554,6.5269237
2021,KOR,assem,6.6341701,.52889341,5.9571867,7.3111534
2017,LBR,assem,9.2334538,.97964585,7.979507,10.4874
2018,LBR,assem,6.9943008,.5814386,6.2500596,7.7385421
2019,LBR,assem,5.0390058,.57821208,4.2988944,5.7791171
2020,LBR,assem,4.5366001,.72571266,3.607688,5.4655123
2017,MEX,assem,5.392848,.7131741,4.4799852,6.3057108
2018,MEX,assem,6.1396556,.30933845,5.7437024,6.5356088
2019,MEX,assem,6.6897163,.27980244,6.3315692,7.0478635
2020,MEX,assem,6.0751729,.33916408,5.6410427,6.5093031
2021,MEX,assem,5.8454385,.4972935,5.2089028,6.4819741
2017,MOZ,assem,5.5084314,1.1648424,4.0174332,6.9994297
2018,MOZ,assem,5.7397537,.58507699,4.9908552,6.4886522
2019,MOZ,assem,4.6798139,.44391951,4.1115971,5.2480307
2020,MOZ,assem,5.4716878,.49899635,4.8329725,6.1104031
2021,MOZ,assem,4.8202343,.76941681,3.8353808,5.805088
2019,MYS,assem,6.2970395,.46679637,5.6995401,6.8945389
2020,MYS,assem,4.1047673,.30618989,3.7128444,4.4966903
2021,MYS,assem,4.1029911,.96671343,2.865598,5.3403845
2018,NCL,assem,9.1240816,.52154297,8.4565067,9.7916565
2019,NCL,assem,8.7599201,.24635407,8.4445868,9.0752535
2020,NCL,assem,8.37819,.25791505,8.0480585,8.7083216
2021,NCL,assem,7.8622575,.51635915,7.2013178,8.5231972
2018,NIU,assem,9.5711699,.68809122,8.6904135,10.451926
2019,NIU,assem,9.3063631,.4606151,8.7167759,9.8959503
2020,NIU,assem,8.6472902,.56179643,7.9281907,9.3663893
2018,NMI,assem,8.4051609,.91549742,7.2333241,9.5769978
2019,NMI,assem,8.1558561,.69599611,7.2649813,9.046731
2020,NMI,assem,7.2047033,1.0103533,5.9114509,8.4979553
2017,NPL,assem,6.5379052,1.8123487,4.2180986,8.8577118
2018,NPL,assem,5.8833899,.58771449,5.1311154,6.6356645
2019,NPL,assem,5.749711,.471953,5.1456113,6.3538108
2020,NPL,assem,5.6039052,.55017024,4.8996873,6.3081231
2021,NPL,assem,5.3143249,.85448748,4.2205811,6.4080687
2018,NRU,assem,5.1470165,1.340873,3.4306991,6.8633342
2019,NRU,assem,4.8157139,1.0875281,3.4236779,6.2077498
2017,NZL,assem,9.0023212,.6772567,8.1354322,9.8692102
2018,NZL,assem,8.7616987,.200739,8.5047531,9.0186443
2019,NZL,assem,8.7052088,.19565009,8.4547768,8.9556408
2020,NZL,assem,7.6784983,.46564183,7.0824766,8.2745199
2021,NZL,assem,7.5708361,.71844816,6.6512222,8.4904499
2018,PNG,assem,7.1132193,.54888934,6.4106407,7.8157978
2019,PNG,assem,7.7525301,.36520737,7.2850647,8.2199955
2020,PNG,assem,7.1829963,.46054611,6.5934973,7.7724953
2021,PNG,assem,7.1513858,.44812199,6.5777898,7.7249818
2019,PYF,assem,8.1592283,.66048115,7.3138123,9.0046444
2020,PYF,assem,7.3760972,.77057147,6.3897657,8.3624287
2021,PYF,assem,6.8916306,1.5252502,4.9393106,8.8439512
2017,SAU,assem,1.1860555,1.3821681,-.58311957,2.9552307
2018,SAU,assem,2.0209572,.45364287,1.4402944,2.6016202
2019,SAU,assem,2.352633,.25542912,2.0256836,2.6795824
2020,SAU,assem,2.2230928,.28479856,1.8585507,2.587635
2021,SAU,assem,2.1908422,.48749602,1.5668472,2.814837
2020,SLB,assem,2.6955867,.98243636,1.4380682,3.9531052
2018,TON,assem,7.7865076,.68758982,6.9063926,8.6666222
2019,TON,assem,8.0425282,.56464732,7.3197794,8.7652769
